"DATA_ID","MSISDN","SESSION_START_TIME","SESSION_END_TIME","DATA_VOLUME_MB","SERVICE_TYPE","APN","CHARGE_AMOUNT"
3129,"+251765820160",27-SEP-22 03.07.44.913925000 PM,27-SEP-22 04.32.59.940997000 PM,1271.85,"3G","mms",12.72
3130,"+251765820160",16-NOV-22 01.35.09.403381000 AM,16-NOV-22 02.51.26.363739000 AM,2284.07,"3G","wapservice",22.84
3131,"+251765820160",14-AUG-22 04.56.36.072514000 PM,14-AUG-22 06.39.47.138322000 PM,1223.68,"4G","mms",12.24
3132,"+251765820160",27-AUG-22 04.47.11.101562000 PM,27-AUG-22 05.34.18.194152000 PM,2148.54,"3G","wapservice",21.49
3133,"+251774278894",17-DEC-22 09.21.28.783323000 PM,17-DEC-22 09.26.03.890421000 PM,2805.33,"4G","wapservice",28.05
3134,"+251774278894",29-JAN-23 10.07.42.929699000 AM,29-JAN-23 11.58.24.992506000 AM,2371.51,"4G","vpn",23.72
3135,"+251774278894",03-JAN-23 01.55.09.398590000 PM,03-JAN-23 03.50.40.693436000 PM,3792.58,"4G","vpn",37.93
3136,"+251774278894",10-FEB-23 06.27.50.210842000 PM,10-FEB-23 06.37.52.886053000 PM,1061.84,"4G","internet",10.62
3137,"+251774278894",21-JAN-23 06.00.20.647291000 AM,21-JAN-23 07.09.25.195206000 AM,1587.96,"4G","vpn",15.88
3138,"+251774278894",18-DEC-22 09.01.51.270712000 PM,18-DEC-22 09.39.15.629383000 PM,3883.72,"4G","wapservice",38.84
3139,"+251774278894",11-JAN-23 08.49.35.045002000 AM,11-JAN-23 09.33.27.365131000 AM,4158,"4G","internet",41.58
3140,"+251774278894",12-DEC-22 02.15.17.785497000 PM,12-DEC-22 03.48.18.349825000 PM,4765.26,"4G","vpn",47.65
3141,"+25178181673.",23-MAY-23 05.39.09.145354000 PM,23-MAY-23 05.40.20.163724000 PM,2937.67,"2G","wapservice",29.38
3142,"+25178181673.",30-MAR-23 05.15.53.306939000 AM,30-MAR-23 06.20.34.402104000 AM,2614.14,"4G","vpn",26.14
3143,"+25178181673.",16-APR-23 05.12.08.714192000 PM,16-APR-23 05.18.21.278279000 PM,780.56,"4G","internet",7.81
3144,"+25178181673.",07-APR-23 05.39.08.340439000 AM,07-APR-23 06.12.19.697240000 AM,2751.81,"4G","mms",27.52
3145,"+25178181673.",12-MAR-23 10.29.02.427725000 AM,12-MAR-23 12.02.39.081276000 PM,3762.07,"3G","vpn",37.62
3146,"+25178181673.",03-JUN-23 01.06.30.841098000 PM,03-JUN-23 01.49.40.531264000 PM,2359.16,"4G","vpn",23.59
3147,"+25178181673.",26-MAY-23 08.55.46.875547000 AM,26-MAY-23 09.09.45.027466000 AM,573.67,"4G","internet",5.74
3148,"+25178181673.",08-MAR-23 05.53.52.508527000 PM,08-MAR-23 07.00.32.470323000 PM,4989.03,"3G","wapservice",49.89
3149,"+251797596666",08-AUG-25 09.44.21.259369000 PM,08-AUG-25 11.11.50.900434000 PM,1566.33,"4G","mms",15.66
3150,"+251797596666",14-SEP-25 03.10.14.412281000 PM,14-SEP-25 04.18.56.954765000 PM,3381.75,"3G","wapservice",33.82
3151,"+251797596666",18-SEP-25 12.04.15.784186000 PM,18-SEP-25 01.45.49.521140000 PM,288.44,"3G","vpn",2.88
3152,"+251797596666",27-SEP-25 09.25.35.546249000 AM,27-SEP-25 10.13.37.178694000 AM,1762.22,"2G","mms",17.62
3153,"+251797596666",14-SEP-25 07.29.06.342044000 PM,14-SEP-25 07.53.44.107739000 PM,1354.99,"4G","wapservice",13.55
3154,"+251797596666",25-SEP-25 11.37.58.175304000 PM,26-SEP-25 01.00.18.654837000 AM,555.85,"3G","internet",5.56
3155,"+251797596666",02-AUG-25 07.36.34.182945000 PM,02-AUG-25 09.17.52.258493000 PM,2115.3,"4G","mms",21.15
3156,"+251797596666",13-JUL-25 09.10.03.805618000 PM,13-JUL-25 09.25.35.079129000 PM,3327.55,"4G","vpn",33.28
3157,"+251734321582",29-APR-24 02.03.40.809643000 PM,29-APR-24 03.47.34.090245000 PM,3164.95,"WiFi","internet",31.65
3158,"+251734321582",14-FEB-24 04.48.45.301500000 AM,14-FEB-24 05.31.12.661509000 AM,4780.31,"4G","wapservice",47.8
3159,"+251734321582",30-MAR-24 01.13.37.729501000 AM,30-MAR-24 02.25.12.028802000 AM,4090.84,"4G","internet",40.91
3160,"+251734321582",10-APR-24 07.07.37.147662000 AM,10-APR-24 07.46.46.186867000 AM,4681.54,"4G","internet",46.82
3161,"+251734321582",31-MAR-24 05.41.39.202661000 PM,31-MAR-24 06.44.56.114256000 PM,4878.01,"4G","internet",48.78
3162,"+251734321582",31-MAR-24 11.00.21.924775000 PM,01-APR-24 12.36.26.219230000 AM,2495.08,"3G","mms",24.95
3163,"+251734321582",06-APR-24 12.14.15.866099000 PM,06-APR-24 02.07.08.601507000 PM,4423.76,"4G","vpn",44.24
3164,"+251745172652",23-APR-24 10.06.56.659122000 AM,23-APR-24 11.29.53.527922000 AM,2756.83,"4G","wapservice",27.57
3165,"+251745172652",09-MAY-24 02.54.42.583802000 PM,09-MAY-24 04.22.15.929635000 PM,4381.62,"3G","wapservice",43.82
3166,"+251745172652",06-MAR-24 02.24.25.978524000 PM,06-MAR-24 04.11.29.981165000 PM,3342.89,"2G","vpn",33.43
3167,"+251745172652",29-FEB-24 05.40.06.723246000 PM,29-FEB-24 07.18.48.842790000 PM,2761.39,"4G","wapservice",27.61
3168,"+251745172652",04-MAR-24 06.33.29.426409000 PM,04-MAR-24 07.53.32.057765000 PM,1014.12,"3G","wapservice",10.14
3169,"+251745172652",18-APR-24 04.12.49.712118000 PM,18-APR-24 04.40.45.320343000 PM,2742.09,"WiFi","internet",27.42
3170,"+251745172652",05-MAR-24 12.30.25.589111000 AM,05-MAR-24 12.32.38.894741000 AM,1286.78,"4G","vpn",12.87
3171,"+251745172652",12-MAY-24 01.32.29.930554000 AM,12-MAY-24 02.22.00.067055000 AM,2986.19,"3G","mms",29.86
3172,"+251796213025",03-NOV-24 11.48.46.935527000 AM,03-NOV-24 01.00.41.548346000 PM,4650.19,"4G","vpn",46.5
3173,"+251796213025",29-OCT-24 10.00.05.900916000 AM,29-OCT-24 11.05.45.233431000 AM,2198.78,"4G","mms",21.99
3174,"+251796213025",09-DEC-24 02.34.28.888682000 PM,09-DEC-24 03.46.31.982644000 PM,4744.34,"4G","vpn",47.44
3175,"+251796213025",18-JAN-25 01.20.17.401916000 AM,18-JAN-25 03.08.59.532609000 AM,4846.52,"4G","vpn",48.47
3176,"+251796213025",19-NOV-24 03.48.44.046684000 PM,19-NOV-24 04.08.20.025676000 PM,551.91,"4G","wapservice",5.52
3177,"+251796213025",08-JAN-25 01.00.09.099984000 AM,08-JAN-25 01.26.49.139048000 AM,1664.64,"3G","wapservice",16.65
3178,"+251707863802",27-MAY-24 02.04.51.441571000 PM,27-MAY-24 02.53.23.235499000 PM,323.48,"3G","mms",3.23
3179,"+251707863802",09-AUG-24 12.10.29.416302000 PM,09-AUG-24 01.21.45.729796000 PM,1757.83,"WiFi","mms",17.58
3180,"+251707863802",23-JUN-24 02.20.09.947600000 PM,23-JUN-24 03.44.25.259107000 PM,2749.7,"3G","wapservice",27.5
3181,"+251707863802",10-JUN-24 12.05.57.988666000 AM,10-JUN-24 01.43.41.121692000 AM,1408.97,"2G","wapservice",14.09
3182,"+251707863802",12-MAY-24 06.58.47.228910000 AM,12-MAY-24 07.10.36.213045000 AM,474.63,"4G","vpn",4.75
3183,"+251712904139",24-DEC-22 03.42.34.271237000 PM,24-DEC-22 03.50.11.404086000 PM,3503.92,"3G","mms",35.04
3184,"+251712904139",20-NOV-22 01.35.50.243041000 PM,20-NOV-22 03.07.56.210742000 PM,2211.43,"4G","wapservice",22.11
3185,"+251712904139",30-SEP-22 04.41.31.389554000 AM,30-SEP-22 05.38.36.721162000 AM,2970.97,"4G","mms",29.71
3186,"+251712904139",30-NOV-22 12.25.55.556110000 PM,30-NOV-22 12.58.49.286984000 PM,3418.68,"4G","wapservice",34.19
3187,"+251712904139",17-DEC-22 03.19.17.767868000 AM,17-DEC-22 03.50.06.873990000 AM,3170.73,"4G","vpn",31.71
3188,"+251721531492",08-APR-23 02.02.51.364536000 AM,08-APR-23 03.39.26.325982000 AM,1419.16,"3G","wapservice",14.19
3189,"+251721531492",02-MAY-23 11.32.03.109715000 PM,03-MAY-23 01.12.37.351669000 AM,2088.78,"4G","mms",20.89
3190,"+251721531492",03-MAR-23 05.28.32.138900000 PM,03-MAR-23 07.04.19.366926000 PM,3554.07,"3G","wapservice",35.54
3191,"+251721531492",30-JAN-23 03.06.12.424657000 PM,30-JAN-23 05.03.35.613526000 PM,4776,"2G","internet",47.76
3192,"+251721531492",12-FEB-23 12.23.05.996610000 AM,12-FEB-23 01.11.22.919892000 AM,137.3,"3G","mms",1.37
3193,"+251721531492",15-FEB-23 05.36.28.917800000 PM,15-FEB-23 06.39.24.577752000 PM,3447.69,"4G","internet",34.48
3194,"+251721531492",29-MAR-23 07.54.47.922401000 PM,29-MAR-23 08.47.02.435812000 PM,402.32,"3G","mms",4.02
3195,"+25173669617.",31-JAN-26 08.43.00.909410000 PM,31-JAN-26 09.12.26.509235000 PM,866.72,"4G","mms",8.67
3196,"+25173669617.",31-DEC-25 12.00.00.000000000 AM,31-DEC-25 01.49.31.552234000 AM,4119.71,"4G","mms",41.2
3197,"+25173669617.",01-JAN-26 02.36.03.053552000 AM,01-JAN-26 03.49.22.737420000 AM,3451.37,"4G","internet",34.51
3198,"+25173669617.",17-NOV-25 01.22.37.947463000 PM,17-NOV-25 01.42.57.605076000 PM,1085.62,"4G","internet",10.86
3199,"+25173669617.",09-DEC-25 04.56.36.107948000 AM,09-DEC-25 06.17.02.215496000 AM,3696.93,"4G","mms",36.97
3200,"+25174871377.",25-DEC-24 06.55.28.265746000 PM,25-DEC-24 07.38.05.878852000 PM,3793.43,"4G","vpn",37.93
3201,"+25174871377.",13-JAN-25 04.08.56.177582000 AM,13-JAN-25 05.15.04.395477000 AM,2068.73,"4G","internet",20.69
3202,"+25174871377.",21-NOV-24 07.55.00.931807000 AM,21-NOV-24 09.47.01.281597000 AM,2431.91,"3G","wapservice",24.32
3203,"+25174871377.",09-DEC-24 08.39.23.401872000 AM,09-DEC-24 10.03.52.600778000 AM,157.67,"3G","wapservice",1.58
3204,"+25174871377.",15-OCT-24 08.35.59.142837000 PM,15-OCT-24 09.08.32.047780000 PM,4210.01,"4G","internet",42.1
3205,"+25174871377.",30-DEC-24 07.23.37.995728000 AM,30-DEC-24 09.14.19.683603000 AM,2725.76,"2G","mms",27.26
3206,"+25174871377.",17-OCT-24 04.43.19.521786000 PM,17-OCT-24 06.04.18.722089000 PM,3358.33,"4G","internet",33.58
3207,"+25174871377.",10-NOV-24 07.01.40.667619000 AM,10-NOV-24 07.08.47.479631000 AM,3950.09,"3G","vpn",39.5
3208,"+251757524556",04-JUL-24 02.15.48.711233000 AM,04-JUL-24 02.47.13.687125000 AM,1880.76,"4G","wapservice",18.81
3209,"+251757524556",08-JUL-24 11.37.33.115530000 AM,08-JUL-24 11.42.16.887510000 AM,1441.39,"4G","internet",14.41
3210,"+251757524556",19-MAY-24 07.58.51.431319000 AM,19-MAY-24 09.39.07.119801000 AM,937.54,"4G","internet",9.38
3211,"+251757524556",16-APR-24 04.46.49.996757000 AM,16-APR-24 06.03.17.914851000 AM,3733.17,"4G","vpn",37.33
3212,"+251757524556",28-APR-24 10.34.04.000541000 PM,29-APR-24 12.24.40.573074000 AM,4308.15,"3G","mms",43.08
3213,"+251757524556",22-JUN-24 04.24.40.683600000 PM,22-JUN-24 04.36.29.899710000 PM,3690.86,"4G","vpn",36.91
3214,"+251763921669",13-JAN-26 09.51.25.273447000 AM,13-JAN-26 09.58.51.713204000 AM,3163.79,"2G","vpn",31.64
3215,"+251763921669",04-JAN-26 01.25.03.562331000 AM,04-JAN-26 01.40.38.999022000 AM,2281.5,"4G","internet",22.82
3216,"+251763921669",10-JAN-26 02.05.16.831028000 PM,10-JAN-26 02.24.05.955925000 PM,456.85,"4G","internet",4.57
3217,"+251763921669",07-JAN-26 05.39.23.989565000 PM,07-JAN-26 07.30.31.804189000 PM,4809.25,"4G","internet",48.09
3218,"+251763921669",06-DEC-25 07.15.45.055502000 AM,06-DEC-25 08.52.02.099790000 AM,3262.87,"2G","mms",32.63
3219,"+251779324481",19-NOV-22 08.23.24.937053000 PM,19-NOV-22 09.02.13.969622000 PM,953.22,"4G","vpn",9.53
3220,"+251779324481",10-DEC-22 08.48.12.059431000 AM,10-DEC-22 10.27.53.315255000 AM,4238.24,"4G","mms",42.38
3221,"+251779324481",17-FEB-23 01.38.45.370996000 PM,17-FEB-23 01.41.39.359001000 PM,3742.83,"4G","mms",37.43
3222,"+251779324481",19-FEB-23 11.26.05.973045000 AM,19-FEB-23 11.40.02.049102000 AM,4290.03,"3G","vpn",42.9
3223,"+251779324481",02-JAN-23 11.57.57.511653000 PM,03-JAN-23 12.32.28.644718000 AM,572.46,"4G","wapservice",5.72
3224,"+251779324481",01-FEB-23 10.04.21.943037000 PM,01-FEB-23 11.41.41.475983000 PM,1771.2,"2G","wapservice",17.71
3225,"+251785863740",24-MAY-23 02.01.30.705228000 PM,24-MAY-23 02.50.13.980151000 PM,296.52,"4G","mms",2.97
3226,"+251785863740",13-APR-23 10.33.42.217313000 PM,13-APR-23 10.40.28.221774000 PM,3477.75,"4G","wapservice",34.78
3227,"+251785863740",12-MAR-23 01.47.39.524545000 AM,12-MAR-23 03.43.07.720890000 AM,3757.78,"4G","mms",37.58
3228,"+251785863740",25-MAY-23 11.54.17.920686000 AM,25-MAY-23 12.07.30.670021000 PM,566.33,"3G","internet",5.66
3229,"+251792434846",25-FEB-25 07.27.17.562396000 PM,25-FEB-25 09.15.05.377261000 PM,278.82,"4G","mms",2.79
3230,"+251792434846",14-FEB-25 03.13.57.564610000 PM,14-FEB-25 04.24.33.831471000 PM,4559.64,"4G","internet",45.6
3231,"+251792434846",03-DEC-24 06.46.06.638449000 AM,03-DEC-24 07.12.36.357211000 AM,86.3,"4G","mms",0.86
3232,"+251792434846",10-DEC-24 05.13.56.458842000 AM,10-DEC-24 05.54.25.950131000 AM,662.49,"4G","mms",6.62
3233,"+251736298903",06-FEB-25 05.09.14.865084000 PM,06-FEB-25 05.44.16.807521000 PM,1639.83,"4G","vpn",16.4
3234,"+251736298903",04-MAR-25 05.21.07.618656000 AM,04-MAR-25 06.31.21.501254000 AM,3075.96,"3G","vpn",30.76
3235,"+251736298903",13-FEB-25 03.07.50.463225000 PM,13-FEB-25 04.45.14.586965000 PM,3592.11,"2G","internet",35.92
3236,"+251736298903",17-FEB-25 08.17.34.286720000 AM,17-FEB-25 08.40.55.895526000 AM,4665.7,"3G","vpn",46.66
3237,"+251736298903",08-APR-25 03.25.56.790306000 PM,08-APR-25 03.50.29.778654000 PM,1534.89,"4G","wapservice",15.35
3238,"+251736298903",26-MAR-25 12.58.04.545007000 PM,26-MAR-25 02.10.20.265475000 PM,4319.33,"4G","mms",43.19
3239,"+251744313487",29-MAY-24 05.02.32.551113000 PM,29-MAY-24 06.01.12.935224000 PM,3967.3,"2G","mms",39.67
3240,"+251744313487",25-MAR-24 08.52.30.401548000 AM,25-MAR-24 09.19.34.872805000 AM,2952.6,"3G","vpn",29.53
3241,"+251744313487",20-APR-24 10.03.57.367922000 PM,20-APR-24 11.50.42.090631000 PM,3064.07,"4G","wapservice",30.64
3242,"+251744313487",14-MAY-24 02.12.06.078604000 AM,14-MAY-24 03.33.18.014229000 AM,1252.78,"4G","internet",12.53
3243,"+25175804155.",28-NOV-22 05.57.23.283762000 PM,28-NOV-22 06.05.03.296784000 PM,3796.4,"3G","mms",37.96
3244,"+25175804155.",17-JAN-23 04.42.55.167841000 PM,17-JAN-23 05.17.31.574527000 PM,4542.81,"3G","mms",45.43
3245,"+25175804155.",04-DEC-22 08.57.21.839406000 PM,04-DEC-22 10.09.24.121791000 PM,2682.37,"4G","internet",26.82
3246,"+251767571081",18-DEC-22 02.22.34.316903000 AM,18-DEC-22 03.48.04.256890000 AM,3374.34,"4G","mms",33.74
3247,"+251767571081",10-OCT-22 11.18.34.386545000 PM,10-OCT-22 11.44.49.437348000 PM,437.55,"4G","mms",4.38
3248,"+251767571081",15-JAN-23 06.54.48.665302000 PM,15-JAN-23 08.40.03.583726000 PM,4287.88,"3G","vpn",42.88
3249,"+251767571081",21-NOV-22 07.46.55.359108000 AM,21-NOV-22 09.46.54.207096000 AM,437.99,"5G","wapservice",4.38
3250,"+251767571081",23-DEC-22 03.59.31.711897000 AM,23-DEC-22 04.18.42.907450000 AM,3770.6,"4G","mms",37.71
3251,"+251767571081",12-OCT-22 12.00.25.219368000 AM,12-OCT-22 01.06.07.528731000 AM,1632.83,"4G","wapservice",16.33
3252,"+251779188667",21-JAN-25 08.29.44.983504000 AM,21-JAN-25 09.38.37.786683000 AM,2062.68,"4G","internet",20.63
3253,"+251779188667",12-FEB-25 07.14.23.734601000 AM,12-FEB-25 07.31.56.602117000 AM,3549.86,"3G","mms",35.5
3254,"+251779188667",24-JAN-25 08.31.48.508148000 AM,24-JAN-25 09.33.53.673401000 AM,3334.16,"3G","vpn",33.34
3255,"+251779188667",05-JAN-25 05.08.07.631224000 PM,05-JAN-25 05.20.20.201720000 PM,36.1,"4G","wapservice",0.36
3256,"+251779188667",26-JAN-25 03.39.26.958865000 AM,26-JAN-25 05.22.00.443009000 AM,1181.94,"4G","wapservice",11.82
3257,"+251779188667",16-MAR-25 04.01.01.087496000 PM,16-MAR-25 04.23.20.732858000 PM,1084.75,"4G","internet",10.85
3258,"+251788581691",03-NOV-25 03.14.55.767627000 PM,03-NOV-25 03.41.13.193041000 PM,1593.96,"4G","mms",15.94
3259,"+251788581691",26-SEP-25 07.05.47.119797000 AM,26-SEP-25 07.31.53.909848000 AM,1053.42,"3G","wapservice",10.53
3260,"+251788581691",20-NOV-25 03.52.12.429145000 AM,20-NOV-25 04.35.10.788379000 AM,657.19,"3G","vpn",6.57
3261,"+251788581691",13-NOV-25 03.23.40.186862000 PM,13-NOV-25 04.50.31.938737000 PM,3268.13,"3G","mms",32.68
3262,"+251788581691",05-SEP-25 11.21.33.223358000 AM,05-SEP-25 11.57.27.341661000 AM,4113.82,"3G","vpn",41.14
3263,"+251795201828",09-MAR-24 11.06.11.143281000 PM,09-MAR-24 11.28.54.140689000 PM,4110.3,"3G","wapservice",41.1
3264,"+251795201828",06-MAR-24 08.41.45.721891000 PM,06-MAR-24 10.14.42.634508000 PM,1854.39,"4G","mms",18.54
3265,"+251795201828",27-MAR-24 07.05.30.948564000 PM,27-MAR-24 07.45.40.083214000 PM,345.82,"4G","internet",3.46
3266,"+251795201828",20-DEC-23 11.41.51.607211000 PM,20-DEC-23 11.54.10.085939000 PM,1538.37,"4G","wapservice",15.38
3267,"+251795201828",19-JAN-24 04.57.00.498065000 AM,19-JAN-24 05.14.59.434822000 AM,2542.74,"4G","wapservice",25.43
3268,"+251795201828",30-JAN-24 10.08.42.747133000 PM,30-JAN-24 11.19.15.959063000 PM,1266.46,"3G","vpn",12.66
3269,"+251705895320",23-AUG-25 10.47.27.814689000 PM,23-AUG-25 10.52.24.762289000 PM,3851.05,"4G","internet",38.51
3270,"+251705895320",19-JUL-25 07.11.27.771433000 PM,19-JUL-25 07.37.08.204123000 PM,4090.46,"3G","vpn",40.9
3271,"+251705895320",05-OCT-25 09.18.00.463580000 PM,05-OCT-25 10.33.51.471398000 PM,2086.66,"4G","wapservice",20.87
3272,"+251705895320",08-AUG-25 08.35.50.210230000 PM,08-AUG-25 09.23.05.861557000 PM,1242.13,"3G","vpn",12.42
3273,"+251705895320",10-AUG-25 07.05.49.909375000 PM,10-AUG-25 07.27.38.073711000 PM,3556.92,"4G","mms",35.57
3274,"+251705895320",18-SEP-25 08.46.41.757497000 PM,18-SEP-25 08.57.02.014967000 PM,1651.91,"4G","internet",16.52
3275,"+251705895320",06-OCT-25 04.38.07.275950000 AM,06-OCT-25 06.29.40.785215000 AM,4719.44,"3G","vpn",47.19
3276,"+251715023746",23-FEB-24 07.49.31.945591000 AM,23-FEB-24 09.17.08.406965000 AM,3522.51,"WiFi","vpn",35.23
3277,"+251715023746",10-APR-24 09.25.32.680808000 AM,10-APR-24 10.12.01.277833000 AM,2647.37,"4G","mms",26.47
3278,"+251715023746",23-APR-24 09.12.57.221077000 AM,23-APR-24 10.38.08.486365000 AM,3737.57,"2G","mms",37.38
3279,"+251715023746",31-MAR-24 04.40.32.905876000 PM,31-MAR-24 05.05.51.302828000 PM,1589.73,"4G","vpn",15.9
3280,"+251715023746",28-MAR-24 11.35.05.126565000 PM,29-MAR-24 01.06.50.473360000 AM,967.07,"2G","vpn",9.67
3281,"+251721793470",08-NOV-25 01.19.22.516077000 PM,08-NOV-25 01.32.01.878103000 PM,3039.63,"3G","internet",30.4
3282,"+251721793470",29-AUG-25 07.39.36.857240000 AM,29-AUG-25 08.50.46.575373000 AM,3382.95,"4G","internet",33.83
3283,"+251721793470",04-DEC-25 04.23.57.511100000 PM,04-DEC-25 05.52.59.270619000 PM,1053.75,"3G","wapservice",10.54
3284,"+251721793470",16-SEP-25 11.17.24.196115000 AM,16-SEP-25 12.26.52.615066000 PM,4842.54,"3G","mms",48.43
3285,"+251721793470",03-NOV-25 09.19.14.993778000 AM,03-NOV-25 09.57.46.293545000 AM,2030.05,"3G","vpn",20.3
3286,"+251721793470",13-NOV-25 09.35.28.880861000 PM,13-NOV-25 11.34.48.435329000 PM,4115.05,"4G","mms",41.15
3287,"+251721793470",14-OCT-25 12.56.48.581385000 PM,14-OCT-25 01.45.52.030665000 PM,4714.44,"4G","wapservice",47.14
3288,"+251736609818",11-FEB-24 08.26.16.579992000 PM,11-FEB-24 10.10.35.977145000 PM,654.82,"4G","vpn",6.55
3289,"+251736609818",22-DEC-23 09.36.21.649530000 AM,22-DEC-23 10.39.02.253785000 AM,827.15,"4G","wapservice",8.27
3290,"+251736609818",17-DEC-23 07.28.47.619676000 AM,17-DEC-23 08.00.22.752651000 AM,179.07,"4G","wapservice",1.79
3291,"+251746772351",26-OCT-25 10.49.10.280937000 PM,26-OCT-25 11.08.15.162228000 PM,4976.36,"4G","vpn",49.76
3292,"+251746772351",11-OCT-25 06.02.20.316299000 AM,11-OCT-25 07.37.49.435193000 AM,3099.95,"3G","wapservice",31
3293,"+251746772351",13-JAN-26 12.42.41.682917000 AM,13-JAN-26 02.19.07.708926000 AM,2556.34,"4G","wapservice",25.56
3294,"+251746772351",20-JAN-26 11.17.01.919233000 PM,20-JAN-26 11.43.34.983880000 PM,1195.29,"4G","internet",11.95
3295,"+251746772351",07-NOV-25 07.13.27.900087000 PM,07-NOV-25 08.26.01.253476000 PM,449.83,"4G","mms",4.5
3296,"+251746772351",17-JAN-26 06.31.55.146513000 AM,17-JAN-26 07.28.06.269172000 AM,2011.43,"4G","wapservice",20.11
3297,"+251746772351",04-JAN-26 02.21.06.243025000 PM,04-JAN-26 03.22.06.268650000 PM,2665.75,"3G","vpn",26.66
3298,"+251754410967",10-FEB-25 09.55.42.511338000 AM,10-FEB-25 11.42.03.577765000 AM,3082.81,"4G","internet",30.83
3299,"+251754410967",31-MAR-25 10.43.46.768161000 PM,31-MAR-25 10.55.57.599668000 PM,1527.79,"4G","internet",15.28
3300,"+251754410967",22-APR-25 03.49.15.538351000 AM,22-APR-25 05.06.01.422319000 AM,3089.08,"4G","mms",30.89
3301,"+251754410967",07-APR-25 10.23.26.641423000 AM,07-APR-25 12.02.27.563958000 PM,3413.37,"4G","mms",34.13
3302,"+251754410967",28-APR-25 02.12.02.749016000 PM,28-APR-25 04.09.51.606684000 PM,685.1,"4G","vpn",6.85
3303,"+251754410967",09-MAR-25 04.46.55.901688000 PM,09-MAR-25 05.32.06.125297000 PM,4906.56,"2G","wapservice",49.07
3304,"+251754410967",01-MAR-25 12.20.02.964452000 PM,01-MAR-25 12.41.14.872921000 PM,1424.18,"4G","wapservice",14.24
3305,"+251754410967",17-JAN-25 03.50.12.152762000 PM,17-JAN-25 05.15.34.141724000 PM,1496.18,"4G","vpn",14.96
3306,"+25176731539.",15-JUL-25 03.01.12.472455000 AM,15-JUL-25 03.54.50.244612000 AM,3356.68,"4G","wapservice",33.57
3307,"+25176731539.",08-JUL-25 01.41.55.836815000 AM,08-JUL-25 02.54.13.040876000 AM,1457.99,"3G","vpn",14.58
3308,"+25176731539.",18-JUL-25 12.56.03.967646000 PM,18-JUL-25 02.20.34.224554000 PM,1491.63,"4G","mms",14.92
3309,"+25176731539.",05-AUG-25 11.52.36.841049000 AM,05-AUG-25 12.20.23.620502000 PM,772.55,"4G","mms",7.73
3310,"+25176731539.",29-SEP-25 11.39.55.066053000 PM,30-SEP-25 12.58.34.475767000 AM,1727.84,"4G","vpn",17.28
3311,"+25176731539.",07-OCT-25 07.24.30.093581000 AM,07-OCT-25 08.02.27.513847000 AM,1469.72,"4G","vpn",14.7
3312,"+25176731539.",07-JUL-25 08.05.12.186544000 AM,07-JUL-25 08.52.10.918516000 AM,321.54,"2G","internet",3.22
3313,"+251775875118",14-JUN-23 05.03.10.323329000 AM,14-JUN-23 06.42.25.174573000 AM,1408.7,"4G","wapservice",14.09
3314,"+251775875118",01-MAY-23 09.51.32.213107000 PM,01-MAY-23 11.08.19.642063000 PM,165.51,"3G","wapservice",1.66
3315,"+251775875118",06-APR-23 11.29.30.446355000 PM,07-APR-23 12.40.57.242853000 AM,7.19,"4G","internet",0.07
3316,"+251775875118",08-JUN-23 09.19.58.493985000 AM,08-JUN-23 09.46.58.308309000 AM,4448.61,"4G","vpn",44.49
3317,"+251787725919",07-DEC-25 09.35.07.465366000 PM,07-DEC-25 10.32.12.591277000 PM,517.8,"3G","vpn",5.18
3318,"+251787725919",06-NOV-25 02.46.48.416137000 PM,06-NOV-25 04.02.46.419225000 PM,2049.48,"3G","internet",20.49
3319,"+251787725919",10-OCT-25 09.23.50.864289000 AM,10-OCT-25 11.04.35.092459000 AM,3212.21,"3G","wapservice",32.12
3320,"+251787725919",21-OCT-25 10.14.30.368511000 AM,21-OCT-25 12.11.43.157940000 PM,2377.9,"4G","wapservice",23.78
3321,"+251787725919",25-NOV-25 02.32.11.501525000 AM,25-NOV-25 04.10.30.917966000 AM,1590.14,"4G","vpn",15.9
3322,"+251797674013",01-OCT-24 01.30.43.312294000 PM,01-OCT-24 01.48.40.827937000 PM,4283.15,"3G","mms",42.83
3323,"+251797674013",18-AUG-24 12.21.42.572983000 PM,18-AUG-24 01.24.33.010266000 PM,487.22,"4G","internet",4.87
3324,"+251797674013",05-OCT-24 06.21.28.058591000 PM,05-OCT-24 07.05.48.847729000 PM,3586.99,"4G","internet",35.87
3325,"+251797674013",21-OCT-24 06.23.21.452913000 AM,21-OCT-24 08.18.15.229574000 AM,927.41,"4G","internet",9.27
3326,"+251797674013",27-OCT-24 05.24.50.166861000 AM,27-OCT-24 06.51.20.218834000 AM,905.68,"4G","vpn",9.06
3327,"+251797674013",18-NOV-24 03.04.41.224450000 AM,18-NOV-24 04.19.40.177426000 AM,2375.86,"2G","wapservice",23.76
