"SMS_ID","SENDER_MSISDN","RECEIVER_MSISDN","SMS_TIMESTAMP","SMS_TYPE","SMS_LENGTH","SMS_CHARGE"
1214,"+251768499060","+251713753570",27-OCT-24 02.45.53.875196000 PM,"Local",136,0.1
1215,"+251768499060","+251777819931",20-NOV-24 09.01.42.627530000 AM,"Local",116,0.1
1216,"+251774096636","+251708660074",22-JUL-23 04.52.10.672412000 AM,"Local",13,0.1
1217,"+251774096636","+251784357049",28-OCT-23 06.30.10.302217000 PM,"Local",90,0.1
1218,"+251774096636","+251717512858",09-OCT-23 06.22.58.238525000 AM,"Local",36,0.1
1219,"+251774096636","+251736809067",23-OCT-23 03.29.57.918714000 AM,"Local",94,0.1
1220,"+251774096636","+251772767384",06-SEP-23 04.21.02.973314000 AM,"Premium",39,1
1221,"+251788379706","+251786400126",07-JAN-26 10.13.17.534197000 AM,"Local",41,0.1
1222,"+251788379706","+251701009151",31-DEC-25 12.00.00.000000000 AM,"Local",103,0.1
1223,"+251794572141","+251717853454",08-NOV-23 08.08.48.161069000 PM,"Premium",61,1
1224,"+251794572141","+251798000882",14-OCT-23 05.17.47.143147000 PM,"Premium",80,1
1225,"+251794572141","+251713522924",01-OCT-23 04.18.02.956664000 PM,"Local",157,0.1
1226,"+251794572141","+251742143959",26-OCT-23 08.26.35.173032000 AM,"Local",98,0.1
1227,"+251794572141","+251784502027",31-AUG-23 07.53.49.774669000 AM,"Local",126,0.1
1228,"+251702516216","+251742478384",31-DEC-25 12.00.00.000000000 AM,"Local",94,0.1
1229,"+251702516216","+251781463712",11-DEC-25 07.35.35.911419000 AM,"Local",128,0.1
1230,"+25171382349.","+251734446854",11-NOV-24 07.18.16.298284000 PM,"Local",119,0.1
1231,"+25171382349.","+251768388992",06-OCT-24 03.25.30.873355000 PM,"Local",135,0.1
1232,"+25171382349.","+251752287009",28-OCT-24 10.50.53.294950000 AM,"Local",46,0.1
1233,"+25171382349.","+251797801195",14-OCT-24 01.09.32.310969000 AM,"Local",66,0.1
1234,"+251727289240","+25177250086.",17-OCT-23 08.46.50.777996000 AM,"Local",82,0.1
1235,"+251727289240","+251717627819",26-NOV-23 12.33.32.147994000 AM,"International",111,0.5
1236,"+251734853233","+251761960017",25-AUG-24 04.13.14.837472000 AM,"Local",22,0.1
1237,"+251734853233","+251714260397",13-OCT-24 11.37.07.356848000 AM,"Local",99,0.1
1238,"+251734853233","+251786359877",25-NOV-24 07.44.28.021861000 PM,"Local",98,0.1
1239,"+251745097422","+251789238087",09-FEB-25 10.57.30.951285000 PM,"Local",104,0.1
1240,"+251745097422","+25178749028.",31-OCT-24 04.59.30.716339000 AM,"Local",62,0.1
1241,"+251745097422","+251735174385",10-NOV-24 01.51.06.407485000 PM,"Local",55,0.1
1242,"+25175182284.","+251775926238",18-NOV-23 11.25.01.025743000 AM,"Local",131,0.1
1243,"+25175182284.","+25175857051.",01-SEP-23 12.51.28.211677000 AM,"International",115,0.5
1244,"+25175182284.","+251735174385",18-SEP-23 11.01.16.427083000 AM,"Local",67,0.1
1245,"+25175182284.","+251732608573",05-OCT-23 05.01.49.923693000 PM,"Local",111,0.1
1246,"+25175182284.","+25176173162.",05-NOV-23 08.48.18.581018000 AM,"Local",86,0.1
1247,"+251762922477","+251725513956",05-JUN-24 05.56.27.530720000 AM,"Local",32,0.1
1248,"+251762922477","+251752866778",26-MAR-24 03.37.09.054877000 PM,"International",42,0.5
1249,"+251762922477","+251795720932",28-MAR-24 05.47.59.680268000 PM,"Local",67,0.1
1250,"+251762922477","+251733902189",03-APR-24 04.47.00.401091000 AM,"Local",43,0.1
1251,"+251771168345","+251743067574",10-SEP-24 11.25.54.357053000 PM,"Premium",20,1
1252,"+251771168345","+251769888142",30-SEP-24 03.02.41.199076000 AM,"Premium",31,1
1253,"+251771168345","+251766013058",02-SEP-24 08.47.53.767977000 PM,"Local",132,0.1
1254,"+251771168345","+251797837775",09-OCT-24 06.56.24.742600000 PM,"Local",69,0.1
1255,"+251771168345","+251754202854",03-SEP-24 12.42.05.575164000 AM,"Local",70,0.1
1256,"+251784195413","+251730913846",23-FEB-25 08.26.07.281199000 PM,"Local",90,0.1
1257,"+251784195413","+251793492276",27-NOV-24 06.41.28.070611000 AM,"Premium",139,1
1258,"+251784195413","+251725367922",16-JAN-25 05.06.06.395242000 PM,"Local",83,0.1
1259,"+251784195413","+251767226433",05-FEB-25 03.48.20.619740000 AM,"Local",118,0.1
1260,"+251793073053","+251764599463",10-JAN-24 06.00.41.724334000 PM,"Local",137,0.1
1261,"+251793073053","+251746442262",09-FEB-24 05.16.11.379433000 PM,"Local",150,0.1
1262,"+251793073053","+251797295939",21-MAR-24 03.38.05.747306000 PM,"Local",105,0.1
1263,"+251793073053","+25171382349.",16-APR-24 05.36.34.113392000 PM,"Local",121,0.1
1264,"+251732197826","+251788281696",20-JUN-25 04.44.12.130989000 AM,"Local",35,0.1
1265,"+251732197826","+251759284623",11-SEP-25 11.39.24.604935000 AM,"Local",31,0.1
1266,"+251732197826","+251788345187",09-SEP-25 07.12.28.162574000 AM,"Local",83,0.1
1267,"+251732197826","+251781230788",06-SEP-25 03.54.38.608945000 AM,"Local",155,0.1
1268,"+251732197826","+251713299655",05-AUG-25 12.07.20.873945000 AM,"Premium",29,1
1269,"+251748783002","+251789095653",31-DEC-25 12.00.00.000000000 AM,"Local",84,0.1
1270,"+251748783002","+251758882898",02-DEC-25 04.12.36.180230000 PM,"Local",157,0.1
1271,"+251748783002","+251785210393",31-DEC-25 12.00.00.000000000 AM,"Premium",13,1
1272,"+251748783002","+251746692958",31-DEC-25 12.00.00.000000000 AM,"Local",114,0.1
1273,"+251748783002","+251755786340",31-DEC-25 12.00.00.000000000 AM,"Local",70,0.1
1274,"+251756462077","+251723367249",16-SEP-23 09.52.18.281461000 PM,"Local",86,0.1
1275,"+251756462077","+25174597421.",03-JAN-24 05.35.01.432024000 PM,"Local",15,0.1
1276,"+251756462077","+251786519660",02-NOV-23 02.29.47.113331000 AM,"Local",128,0.1
1277,"+251756462077","+251788935298",31-DEC-23 01.37.35.240897000 AM,"Local",54,0.1
1278,"+251768808538","+251759550531",18-FEB-24 01.06.00.758271000 PM,"Local",111,0.1
1279,"+251768808538","+251774618245",20-MAY-24 06.21.07.304279000 PM,"Local",132,0.1
1280,"+251771403235","+251791069875",15-SEP-23 08.27.52.680672000 PM,"International",41,0.5
1281,"+251771403235","+251753490606",02-SEP-23 11.23.43.156391000 AM,"Local",89,0.1
1282,"+251771403235","+251743203856",10-NOV-23 05.07.03.440928000 AM,"Local",15,0.1
1283,"+251771403235","+251778747821",20-OCT-23 01.12.10.900621000 PM,"Local",133,0.1
1284,"+251783238691","+251748582391",18-JAN-23 09.57.28.761642000 AM,"Local",53,0.1
1285,"+251783238691","+251716991618",05-JAN-23 07.57.55.926575000 PM,"Local",62,0.1
1286,"+251783238691","+251727313337",21-DEC-22 05.04.50.158205000 AM,"Local",116,0.1
1287,"+251783238691","+251777615884",13-MAR-23 05.40.31.323870000 AM,"Local",105,0.1
1288,"+251783238691","+251790434859",27-MAR-23 03.02.23.923265000 AM,"Local",79,0.1
1289,"+251799792423","+251754054075",27-NOV-22 10.32.37.296853000 PM,"Local",145,0.1
1290,"+251799792423","+251725589021",29-AUG-22 08.55.11.894507000 PM,"Local",56,0.1
1291,"+251799792423","+251796154060",17-OCT-22 07.49.50.858204000 PM,"Local",11,0.1
1292,"+251799792423","+251751573185",26-SEP-22 08.26.53.647385000 AM,"Premium",70,1
1293,"+251799792423","+251734355273",06-DEC-22 06.48.51.775040000 PM,"Local",108,0.1
1294,"+251709456717","+251757335676",30-APR-24 03.29.20.656358000 PM,"Local",35,0.1
1295,"+251709456717","+251785949220",10-MAY-24 03.32.16.886028000 PM,"Local",23,0.1
1296,"+251709456717","+251744842967",21-APR-24 02.23.04.601354000 AM,"Local",148,0.1
1297,"+251714179268","+25175776946.",13-JAN-26 06.43.38.199951000 PM,"Local",96,0.1
1298,"+251714179268","+251731388193",31-DEC-25 12.00.00.000000000 AM,"Local",40,0.1
1299,"+251724275341","+251769556003",01-MAR-24 09.07.11.270356000 PM,"Local",101,0.1
1300,"+251724275341","+251739905220",21-JAN-24 01.30.11.728599000 PM,"Local",67,0.1
1301,"+251724275341","+251755653897",20-FEB-24 06.36.55.748334000 PM,"Local",73,0.1
1302,"+251724275341","+251794078846",23-FEB-24 12.30.41.674497000 PM,"Local",111,0.1
1303,"+251724275341","+251732086122",30-JAN-24 07.07.09.963753000 AM,"Local",40,0.1
1304,"+251739061896","+251780013851",15-AUG-23 02.58.53.214555000 AM,"Premium",11,1
1305,"+251739061896","+25175992657.",16-AUG-23 05.19.53.278151000 PM,"Local",115,0.1
1306,"+251743016042","+251764669301",13-MAR-25 12.31.02.127143000 PM,"Local",95,0.1
1307,"+251743016042","+251716594777",22-JAN-25 04.04.13.821747000 PM,"Local",122,0.1
1308,"+251743016042","+251768388992",14-FEB-25 07.31.15.884916000 PM,"Local",151,0.1
1309,"+251743016042","+251747714536",14-APR-25 04.20.18.693272000 AM,"International",109,0.5
1310,"+251756855703","+251777615884",29-OCT-23 05.28.32.529909000 PM,"Local",160,0.1
1311,"+251756855703","+251704893265",28-OCT-23 07.31.23.388917000 AM,"Local",136,0.1
1312,"+251767140690","+251764038168",08-NOV-22 02.30.46.935274000 AM,"Local",89,0.1
1313,"+251767140690","+251710818317",24-JAN-23 03.39.11.129575000 PM,"Premium",119,1
1314,"+251767140690","+251719880073",12-DEC-22 12.38.38.369193000 PM,"Local",51,0.1
1315,"+251767140690","+251772127797",04-JAN-23 08.31.56.678614000 AM,"Premium",154,1
1316,"+251767140690","+251746926637",04-FEB-23 05.43.11.216011000 AM,"Local",134,0.1
1317,"+251776022151","+251724846535",07-APR-25 09.22.03.296718000 PM,"Local",25,0.1
1318,"+251776022151","+251755977404",27-APR-25 12.39.42.281762000 AM,"Local",13,0.1
1319,"+251776022151","+251739662796",27-MAR-25 06.58.46.920048000 PM,"Local",99,0.1
1320,"+251782772760","+251732041497",07-SEP-23 03.06.46.463903000 AM,"Premium",90,1
1321,"+251782772760","+251738131932",31-AUG-23 08.30.14.622375000 PM,"Local",28,0.1
1322,"+251733812071","+251772381840",17-FEB-24 07.47.34.697896000 AM,"Local",65,0.1
1323,"+251733812071","+251716918792",22-APR-24 12.16.30.129442000 AM,"Local",113,0.1
1324,"+251741026645","+251739165498",10-MAR-23 10.56.17.196600000 AM,"Local",27,0.1
1325,"+251741026645","+251742061223",27-MAR-23 07.10.41.993724000 PM,"International",33,0.5
1326,"+251759900185","+251793951907",08-NOV-22 12.12.45.514562000 AM,"Local",40,0.1
1327,"+251759900185","+251712621712",01-SEP-22 06.23.57.058103000 PM,"Local",131,0.1
1328,"+251759900185","+251738274409",13-NOV-22 04.44.05.425604000 AM,"Local",152,0.1
1329,"+251759900185","+251738465226",01-OCT-22 06.57.09.546769000 PM,"Local",93,0.1
1330,"+251759900185","+251731594587",18-AUG-22 12.16.06.768233000 PM,"International",69,0.5
1331,"+251761725168","+251725222036",29-JUL-23 08.04.50.138021000 PM,"Local",38,0.1
1332,"+251761725168","+251738993461",12-JUL-23 08.00.35.511815000 AM,"Local",50,0.1
1333,"+251771220493","+251775023567",01-OCT-25 10.14.21.225609000 AM,"Local",129,0.1
1334,"+251771220493","+251784502027",24-OCT-25 09.09.12.235221000 AM,"Local",155,0.1
1335,"+251771220493","+251711667482",16-SEP-25 02.18.22.641195000 PM,"Premium",145,1
1336,"+251771220493","+251703118919",30-DEC-25 10.06.38.588028000 AM,"Local",23,0.1
1337,"+251784788942","+251728112827",24-FEB-24 04.40.07.724473000 PM,"Local",17,0.1
1338,"+251784788942","+251764651502",21-APR-24 09.30.41.427451000 PM,"Local",142,0.1
1339,"+251784788942","+251725614798",31-JAN-24 07.19.43.663343000 PM,"Local",25,0.1
1340,"+251784788942","+251733144654",06-MAY-24 05.00.47.955705000 PM,"International",12,0.5
1341,"+25179557129.","+251774609232",16-SEP-24 08.41.29.419582000 PM,"Local",60,0.1
1342,"+25179557129.","+251758251640",11-AUG-24 04.57.48.987764000 AM,"Local",61,0.1
1343,"+25179557129.","+251761690813",06-AUG-24 07.00.02.134169000 AM,"Local",157,0.1
1344,"+251701088865","+251742973325",15-DEC-24 12.14.14.111729000 PM,"Local",145,0.1
1345,"+251701088865","+251791069875",09-DEC-24 09.30.11.727005000 PM,"Premium",50,1
1346,"+251701088865","+251799709744",16-DEC-24 02.32.44.969122000 PM,"Local",77,0.1
1347,"+25171517979.","+251770660289",07-FEB-24 05.14.46.160323000 PM,"Premium",144,1
1348,"+25171517979.","+251793423829",04-JAN-24 07.17.33.021145000 PM,"Local",43,0.1
1349,"+25171517979.","+25179355190.",04-DEC-23 02.29.43.804841000 AM,"Premium",82,1
1350,"+25172913948.","+251721279151",20-JUN-23 11.26.28.015551000 PM,"Local",116,0.1
1351,"+25172913948.","+251769909464",28-MAY-23 09.57.30.911130000 AM,"Local",124,0.1
1352,"+25172913948.","+251771051644",09-JUN-23 09.05.50.313667000 PM,"Local",36,0.1
1353,"+25172913948.","+251742578523",28-MAY-23 06.16.31.806146000 AM,"Local",82,0.1
1354,"+25172913948.","+251715968865",18-APR-23 03.32.24.936578000 PM,"Local",68,0.1
1355,"+251733273393","+251758624789",14-FEB-24 04.47.07.615770000 AM,"Local",14,0.1
1356,"+251733273393","+251724001908",06-APR-24 11.26.03.226194000 PM,"Local",55,0.1
1357,"+251733273393","+251789192351",28-APR-24 09.16.46.865664000 PM,"Premium",148,1
1358,"+251733273393","+251771415936",02-MAY-24 08.10.18.504101000 AM,"Local",152,0.1
1359,"+251743093222","+251752013562",26-FEB-25 02.06.05.715789000 PM,"Local",112,0.1
1360,"+251743093222","+251754188629",25-DEC-24 02.22.42.178850000 AM,"Local",88,0.1
1361,"+251759903302","+251756915262",02-SEP-23 03.53.05.621355000 AM,"Local",17,0.1
1362,"+251759903302","+251774768032",24-JUL-23 09.43.33.746123000 AM,"International",75,0.5
1363,"+251759903302","+251719151981",14-AUG-23 03.59.31.860171000 PM,"Local",70,0.1
1364,"+251759903302","+251702827912",04-SEP-23 03.30.44.014080000 AM,"Local",105,0.1
1365,"+251763407363","+251727313337",15-JAN-24 02.16.52.951123000 PM,"Local",63,0.1
1366,"+251763407363","+251797379710",13-FEB-24 05.32.52.755896000 AM,"Local",97,0.1
1367,"+251763407363","+251736871314",26-DEC-23 05.17.56.945033000 PM,"Local",61,0.1
1368,"+251772264647","+251752175540",27-AUG-25 09.22.40.355881000 AM,"Local",159,0.1
1369,"+251772264647","+251742130686",10-JUL-25 09.13.56.099206000 AM,"Local",139,0.1
1370,"+251772264647","+251711114192",17-JUL-25 10.53.24.167721000 AM,"Local",93,0.1
1371,"+251781460013","+251714667345",27-NOV-22 12.14.01.244650000 PM,"Local",40,0.1
1372,"+251781460013","+251706947887",28-DEC-22 10.38.11.593228000 PM,"Local",138,0.1
1373,"+251781460013","+251765317303",30-OCT-22 11.32.37.964851000 PM,"Local",17,0.1
1374,"+251781460013","+251765317303",17-DEC-22 11.47.55.636289000 AM,"Local",84,0.1
1375,"+251796805629","+251781132692",04-OCT-24 01.58.18.367107000 PM,"Local",138,0.1
1376,"+251796805629","+251751589431",21-AUG-24 07.41.44.953123000 AM,"Premium",46,1
1377,"+251796805629","+251724717461",03-SEP-24 11.06.55.794223000 PM,"Local",118,0.1
1378,"+251796805629","+251730735097",26-JUN-24 09.41.20.322588000 AM,"Local",17,0.1
1379,"+251736981774","+251719458308",17-JAN-25 04.18.39.921790000 PM,"Local",113,0.1
1380,"+251736981774","+251767551340",31-DEC-24 10.18.05.601604000 PM,"Local",156,0.1
1381,"+251736981774","+251739544725",25-DEC-24 06.56.35.921802000 PM,"Local",32,0.1
1382,"+251736981774","+251764741.30",15-JAN-25 05.36.22.700033000 AM,"Local",125,0.1
1383,"+251748766767","+251779211266",02-AUG-24 12.18.02.564476000 AM,"Local",31,0.1
1384,"+251748766767","+251779188667",24-JUL-24 09.12.34.005432000 AM,"Local",97,0.1
1385,"+251748766767","+25177971491.",10-AUG-24 01.18.43.604461000 PM,"Local",115,0.1
1386,"+251748766767","+251791369650",27-JUN-24 11.26.00.847523000 AM,"Local",129,0.1
1387,"+251751941198","+251748946771",09-JUL-23 01.54.13.947197000 AM,"Local",90,0.1
1388,"+251751941198","+251743862406",26-JUN-23 07.53.34.194024000 PM,"Local",140,0.1
1389,"+251763622072","+251797932545",24-MAR-25 07.56.15.416871000 PM,"Local",124,0.1
1390,"+251763622072","+251749875334",03-JAN-25 12.21.57.590483000 AM,"Local",26,0.1
1391,"+251763622072","+251786340563",13-JAN-25 11.54.28.159533000 PM,"Local",126,0.1
1392,"+251763622072","+25177250086.",17-MAR-25 10.42.26.880098000 AM,"Local",143,0.1
1393,"+251778427860","+251741214836",31-DEC-25 12.00.00.000000000 AM,"Local",128,0.1
1394,"+251778427860","+251761818968",31-DEC-25 12.00.00.000000000 AM,"Local",86,0.1
1395,"+251783088274","+251781320420",27-SEP-24 06.34.57.347767000 PM,"Local",13,0.1
1396,"+251783088274","+25178181673.",22-JUL-24 01.52.48.877063000 AM,"Local",122,0.1
1397,"+251783088274","+251771055866",05-AUG-24 06.59.09.588961000 PM,"Local",20,0.1
1398,"+251783088274","+251788935298",28-JUL-24 03.11.57.857129000 AM,"Premium",21,1
1399,"+251797939829","+251765540185",11-JAN-24 05.59.22.179440000 AM,"Local",100,0.1
1400,"+251797939829","+251750270822",05-FEB-24 11.10.56.345392000 PM,"Local",41,0.1
1401,"+251797939829","+251715023746",04-FEB-24 10.34.18.834943000 PM,"Local",123,0.1
1402,"+251797939829","+251737542018",01-MAR-24 03.48.59.112090000 PM,"Local",64,0.1
1403,"+251702277705","+251744422677",17-NOV-23 03.58.52.188805000 AM,"Local",115,0.1
1404,"+251702277705","+251798830275",08-FEB-24 07.39.23.561453000 PM,"Local",107,0.1
1405,"+251716485655","+251776054628",23-MAR-24 11.16.57.960892000 AM,"Local",93,0.1
1406,"+251716485655","+251775291504",14-FEB-24 12.00.27.479909000 AM,"Local",136,0.1
1407,"+251716485655","+251791260685",03-JUN-24 11.43.04.849351000 AM,"Local",157,0.1
1408,"+251725155096","+25176893805.",11-AUG-23 12.45.14.510930000 AM,"Local",91,0.1
1409,"+251725155096","+251765802131",22-AUG-23 11.34.43.142395000 AM,"International",23,0.5
1410,"+251725155096","+251736871314",28-MAY-23 03.34.53.831538000 AM,"Local",42,0.1
1411,"+251725155096","+251721031857",26-JUN-23 10.28.45.705285000 AM,"Local",67,0.1
1412,"+251725155096","+251764323900",24-JUN-23 01.28.47.233309000 PM,"Local",127,0.1
1413,"+251738442549","+251735751575",30-NOV-23 12.04.16.395206000 AM,"Local",48,0.1
1414,"+251738442549","+251730401149",07-OCT-23 03.23.39.879347000 PM,"Local",93,0.1
1415,"+251738442549","+251734990238",20-OCT-23 12.07.59.176802000 PM,"Local",69,0.1
1416,"+251738442549","+251784497398",24-NOV-23 04.48.47.546877000 PM,"Local",82,0.1
1417,"+251742883643","+251758172230",30-AUG-25 01.16.29.652715000 PM,"Local",64,0.1
1418,"+251742883643","+251771503089",19-JUL-25 01.55.20.579304000 PM,"Local",16,0.1
1419,"+251742883643","+251712587875",04-JUN-25 08.24.03.228045000 AM,"Local",139,0.1
1420,"+251742883643","+251787994789",24-JUL-25 09.14.57.461807000 PM,"Local",115,0.1
1421,"+251742883643","+251764038168",13-AUG-25 12.16.45.250776000 AM,"Local",100,0.1
1422,"+251754512264","+251753506784",24-JAN-24 08.22.13.614777000 PM,"Local",19,0.1
1423,"+251754512264","+251782985155",23-DEC-23 08.41.04.815020000 AM,"Local",145,0.1
1424,"+251754512264","+251771748036",07-MAR-24 03.07.14.858805000 PM,"Local",98,0.1
1425,"+251763527106","+251780976359",05-SEP-25 01.46.49.284969000 AM,"International",140,0.5
1426,"+251763527106","+251724717461",10-SEP-25 12.25.12.583648000 PM,"Local",148,0.1
1427,"+251763527106","+251741381939",20-NOV-25 05.58.09.090026000 AM,"Local",68,0.1
1428,"+251775628492","+251715060475",01-JUL-24 06.46.24.935715000 PM,"Local",154,0.1
1429,"+251775628492","+251792813667",25-AUG-24 03.06.03.891963000 AM,"Local",43,0.1
1430,"+251775628492","+251748679963",12-JUL-24 06.28.59.889701000 AM,"Local",53,0.1
1431,"+251775628492","+25179981851.",27-JUN-24 05.46.21.760704000 AM,"Local",76,0.1
1432,"+251775628492","+251791373872",22-SEP-24 08.46.41.398017000 PM,"Local",26,0.1
1433,"+251782009042","+251773048858",20-APR-25 01.17.52.973293000 AM,"Local",136,0.1
1434,"+251782009042","+251703575905",13-MAR-25 07.59.33.966580000 AM,"Local",47,0.1
1435,"+251782009042","+251785848411",08-APR-25 07.45.07.203901000 AM,"Local",84,0.1
1436,"+2517954606.6","+251710636760",31-DEC-25 12.00.00.000000000 AM,"Local",50,0.1
1437,"+2517954606.6","+251752085987",31-DEC-25 12.00.00.000000000 AM,"Local",127,0.1
1438,"+2517954606.6","+251745260867",31-JAN-26 01.10.38.483369000 PM,"Local",79,0.1
1439,"+2517954606.6","+251759531379",31-DEC-25 12.00.00.000000000 AM,"Local",77,0.1
1440,"+2517954606.6","+251748766767",17-DEC-25 09.34.10.624408000 PM,"International",70,0.5
1441,"+251732032442","+251753552486",20-NOV-24 03.06.11.551692000 PM,"Local",20,0.1
1442,"+251732032442","+251764323900",10-NOV-24 03.27.25.387157000 AM,"Local",30,0.1
1443,"+251749516822","+251763767505",12-NOV-22 07.44.36.933913000 PM,"Local",118,0.1
1444,"+251749516822","+251717972042",07-NOV-22 03.53.24.642683000 PM,"Local",19,0.1
1445,"+251749516822","+251758875771",12-DEC-22 12.25.57.094963000 PM,"Local",88,0.1
1446,"+251749516822","+251749163458",31-OCT-22 04.48.54.465196000 PM,"International",98,0.5
1447,"+251752256474","+251703888593",13-DEC-23 03.51.13.987107000 AM,"Local",21,0.1
