"CUSTOMER_ID","MSISDN","CUSTOMER_NAME","REGION","ZONE","CITY","REGISTRATION_DATE","CUSTOMER_TYPE","TARIFF_PLAN","ACCOUNT_STATUS"
1396,"+251765820160","Tedros Kebede","SNNPR","Gurage","Wolkite",13-AUG-22,"Prepaid","Standard","Active"
1397,"+251774278894","Urge Teshome","Dire Dawa","City","Dire Dawa",01-DEC-22,"Prepaid","Premium","Active"
1398,"+25178181673.","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",02-MAR-23,"Prepaid","Business","Active"
1399,"+251797596666","Yordanos Worku","Oromia","East","Adama",11-JUL-25,"Prepaid","Student","Active"
1400,"+251707526049","Alemayehu Bekele","Amhara","North","Bahir Dar",26-SEP-25,"Postpaid","Basic","Suspended"
1401,"+251713901174","Biruk Tesfaye","Tigray","Central","Mekelle",21-AUG-23,"Hybrid","Standard","Terminated"
1402,"+251723085544","Chaltu Girma","SNNPR","Gurage","Wolkite",10-DEC-23,"Prepaid","Premium","Inactive"
1403,"+251734321582","Dereje Haile","Dire Dawa","City","Dire Dawa",02-FEB-24,"Prepaid","Business","Active"
1404,"+251745172652","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",02-FEB-24,"Prepaid","Student","Active"
1249,"+251796213025","Jemal Hussein","Oromia","East","Adama",16-OCT-24,"Prepaid","Student","Active"
1250,"+251707863802","Kalkidan Yohannes","Amhara","North","Bahir Dar",07-MAY-24,"Postpaid","Basic","Active"
1251,"+251712904139","Liya Getahun","Tigray","Central","Mekelle",29-SEP-22,"Hybrid","Standard","Active"
1252,"+251721531492","Mulualem Assefa","SNNPR","Gurage","Wolkite",22-JAN-23,"Prepaid","Premium","Active"
1253,"+25173669617.","Nardos Daniel","Dire Dawa","City","Dire Dawa",11-NOV-25,"Prepaid","Business","Active"
1254,"+25174871377.","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",11-OCT-24,"Prepaid","Student","Active"
1255,"+251757524556","Saba Mesfin","Oromia","East","Adama",10-APR-24,"Prepaid","Basic","Active"
1256,"+251763921669","Tedros Kebede","Amhara","North","Bahir Dar",03-OCT-25,"Prepaid","Standard","Active"
1257,"+251779324481","Urge Teshome","Tigray","Central","Mekelle",15-NOV-22,"Prepaid","Premium","Active"
1258,"+251785863740","Wendimu Michael","SNNPR","Gurage","Wolkite",28-FEB-23,"Prepaid","Business","Active"
1259,"+251792434846","Yordanos Worku","Dire Dawa","City","Dire Dawa",22-NOV-24,"Prepaid","Student","Active"
1260,"+251702533073","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",08-JUL-25,"Postpaid","Basic","Suspended"
1261,"+251712288977","Biruk Tesfaye","Oromia","East","Adama",05-NOV-25,"Hybrid","Standard","Terminated"
1262,"+251724102068","Chaltu Girma","Amhara","North","Bahir Dar",24-JUN-23,"Prepaid","Premium","Inactive"
1263,"+251736298903","Dereje Haile","Tigray","Central","Mekelle",24-JAN-25,"Prepaid","Business","Active"
1264,"+251744313487","Eleni Solomon","SNNPR","Gurage","Wolkite",21-FEB-24,"Prepaid","Student","Active"
1265,"+25175804155.","Fasil Mengistu","Dire Dawa","City","Dire Dawa",16-OCT-22,"Prepaid","Basic","Active"
1266,"+251767571081","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",06-OCT-22,"Prepaid","Standard","Active"
1267,"+251779188667","Habtamu Tadesse","Oromia","East","Adama",13-DEC-24,"Prepaid","Premium","Active"
1268,"+251788581691","Imani Mohammed","Amhara","North","Bahir Dar",13-AUG-25,"Prepaid","Business","Active"
1269,"+251795201828","Jemal Hussein","Tigray","Central","Mekelle",17-DEC-23,"Prepaid","Student","Active"
1270,"+251705895320","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",06-JUL-25,"Postpaid","Basic","Active"
1271,"+251715023746","Liya Getahun","Dire Dawa","City","Dire Dawa",21-FEB-24,"Hybrid","Standard","Active"
1272,"+251721793470","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",23-AUG-25,"Prepaid","Premium","Active"
1273,"+251736609818","Nardos Daniel","Oromia","East","Adama",13-DEC-23,"Prepaid","Business","Active"
1274,"+251746772351","Omor Ahmed","Amhara","North","Bahir Dar",09-OCT-25,"Prepaid","Student","Active"
1275,"+251754410967","Saba Mesfin","Tigray","Central","Mekelle",17-JAN-25,"Prepaid","Basic","Active"
1276,"+25176731539.","Tedros Kebede","SNNPR","Gurage","Wolkite",07-JUL-25,"Prepaid","Standard","Active"
1277,"+251775875118","Urge Teshome","Dire Dawa","City","Dire Dawa",05-APR-23,"Prepaid","Premium","Active"
1278,"+251787725919","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",03-OCT-25,"Prepaid","Business","Active"
1279,"+251797674013","Yordanos Worku","Oromia","East","Adama",06-AUG-24,"Prepaid","Student","Active"
1280,"+251705906567","Alemayehu Bekele","Amhara","North","Bahir Dar",02-FEB-23,"Postpaid","Basic","Suspended"
1281,"+25171116767.","Biruk Tesfaye","Tigray","Central","Mekelle",29-JUN-25,"Hybrid","Standard","Terminated"
1282,"+251726897424","Chaltu Girma","SNNPR","Gurage","Wolkite",23-NOV-24,"Prepaid","Premium","Inactive"
1283,"+251731778523","Dereje Haile","Dire Dawa","City","Dire Dawa",12-JUN-23,"Prepaid","Business","Active"
1284,"+251747999838","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",22-FEB-24,"Prepaid","Student","Active"
1285,"+251754839849","Fasil Mengistu","Oromia","East","Adama",10-MAR-23,"Prepaid","Basic","Active"
1286,"+25176173162.","Genet Abebe","Amhara","North","Bahir Dar",25-FEB-25,"Prepaid","Standard","Active"
1287,"+251771219726","Habtamu Tadesse","Tigray","Central","Mekelle",28-JAN-24,"Prepaid","Premium","Active"
1288,"+251787384668","Imani Mohammed","SNNPR","Gurage","Wolkite",26-AUG-25,"Prepaid","Business","Active"
1289,"+251793431960","Jemal Hussein","Dire Dawa","City","Dire Dawa",19-NOV-22,"Prepaid","Student","Active"
1290,"+251701849107","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",29-OCT-22,"Postpaid","Basic","Active"
1291,"+251714345069","Liya Getahun","Oromia","East","Adama",27-APR-24,"Hybrid","Standard","Active"
1292,"+251723022166","Mulualem Assefa","Amhara","North","Bahir Dar",19-NOV-24,"Prepaid","Premium","Active"
1293,"+251732570871","Nardos Daniel","Tigray","Central","Mekelle",29-MAY-24,"Prepaid","Business","Active"
1294,"+251749729913","Omor Ahmed","SNNPR","Gurage","Wolkite",12-DEC-24,"Prepaid","Student","Active"
1295,"+251752715083","Saba Mesfin","Dire Dawa","City","Dire Dawa",17-FEB-24,"Prepaid","Basic","Active"
1296,"+25176272216.","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",01-JUN-24,"Prepaid","Standard","Active"
1297,"+251772438676","Urge Teshome","Oromia","East","Adama",18-JUL-23,"Prepaid","Premium","Active"
1298,"+251785207700","Wendimu Michael","Amhara","North","Bahir Dar",05-DEC-24,"Prepaid","Business","Active"
1299,"+251797022449","Yordanos Worku","Tigray","Central","Mekelle",16-DEC-25,"Prepaid","Student","Active"
1300,"+251703400965","Alemayehu Bekele","SNNPR","Gurage","Wolkite",30-JAN-23,"Postpaid","Basic","Suspended"
1301,"+251715725847","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",23-DEC-24,"Hybrid","Standard","Terminated"
1302,"+251726707398","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",10-JUL-24,"Prepaid","Premium","Inactive"
1303,"+251731469560","Dereje Haile","Oromia","East","Adama",19-MAY-25,"Prepaid","Business","Active"
1304,"+251747400796","Eleni Solomon","Amhara","North","Bahir Dar",16-OCT-25,"Prepaid","Student","Active"
1305,"+251752840290","Fasil Mengistu","Tigray","Central","Mekelle",19-NOV-25,"Prepaid","Basic","Active"
1306,"+251769912912","Genet Abebe","SNNPR","Gurage","Wolkite",12-APR-23,"Prepaid","Standard","Active"
1307,"+25177890004.","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",30-AUG-25,"Prepaid","Premium","Active"
1308,"+251788153043","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",05-JUL-23,"Prepaid","Business","Active"
1309,"+251793739460","Jemal Hussein","Oromia","East","Adama",13-NOV-24,"Prepaid","Student","Active"
1310,"+251703575905","Kalkidan Yohannes","Amhara","North","Bahir Dar",18-FEB-24,"Postpaid","Basic","Active"
1311,"+251716991618","Liya Getahun","Tigray","Central","Mekelle",08-JUN-25,"Hybrid","Standard","Active"
1312,"+251729844904","Mulualem Assefa","SNNPR","Gurage","Wolkite",03-FEB-25,"Prepaid","Premium","Active"
1313,"+251734551805","Nardos Daniel","Dire Dawa","City","Dire Dawa",08-JUN-24,"Prepaid","Business","Active"
1314,"+251744260860","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",04-JUN-25,"Prepaid","Student","Active"
1315,"+251754119851","Saba Mesfin","Oromia","East","Adama",07-NOV-22,"Prepaid","Basic","Active"
1316,"+25176348462.","Tedros Kebede","Amhara","North","Bahir Dar",27-SEP-25,"Prepaid","Standard","Active"
1317,"+251777819931","Urge Teshome","Tigray","Central","Mekelle",14-JUL-25,"Prepaid","Premium","Active"
1318,"+251786340563","Wendimu Michael","SNNPR","Gurage","Wolkite",02-AUG-24,"Prepaid","Business","Active"
1319,"+251793161232","Yordanos Worku","Dire Dawa","City","Dire Dawa",23-SEP-22,"Prepaid","Student","Active"
1320,"+251705986350","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",12-JUN-24,"Postpaid","Basic","Suspended"
1321,"+251714872027","Biruk Tesfaye","Oromia","East","Adama",27-NOV-25,"Hybrid","Standard","Terminated"
1322,"+251728881764","Chaltu Girma","Amhara","North","Bahir Dar",29-OCT-23,"Prepaid","Premium","Inactive"
1323,"+251733416992","Dereje Haile","Tigray","Central","Mekelle",27-JUN-25,"Prepaid","Business","Active"
1324,"+251748006231","Eleni Solomon","SNNPR","Gurage","Wolkite",17-SEP-24,"Prepaid","Student","Active"
1325,"+251759420081","Fasil Mengistu","Dire Dawa","City","Dire Dawa",11-AUG-25,"Prepaid","Basic","Active"
1326,"+251761295875","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",19-DEC-23,"Prepaid","Standard","Active"
1171,"+251713230866","Liya Getahun","Oromia","East","Adama",02-SEP-22,"Hybrid","Standard","Active"
1172,"+251729467600","Mulualem Assefa","Amhara","North","Bahir Dar",10-JAN-25,"Prepaid","Premium","Active"
1173,"+251738380899","Nardos Daniel","Tigray","Central","Mekelle",08-AUG-23,"Prepaid","Business","Active"
1174,"+251744294740","Omor Ahmed","SNNPR","Gurage","Wolkite",29-JUL-25,"Prepaid","Student","Active"
1175,"+251753640672","Saba Mesfin","Dire Dawa","City","Dire Dawa",29-AUG-22,"Prepaid","Basic","Active"
1176,"+251764355623","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",09-APR-24,"Prepaid","Standard","Active"
1177,"+25177971491.","Urge Teshome","Oromia","East","Adama",10-SEP-24,"Prepaid","Premium","Active"
1178,"+251781843260","Wendimu Michael","Amhara","North","Bahir Dar",09-OCT-23,"Prepaid","Business","Active"
1179,"+251793396005","Yordanos Worku","Tigray","Central","Mekelle",11-AUG-25,"Prepaid","Student","Active"
1180,"+251708571453","Alemayehu Bekele","SNNPR","Gurage","Wolkite",16-MAR-25,"Postpaid","Basic","Suspended"
1181,"+251711675700","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",21-JUL-25,"Hybrid","Standard","Terminated"
1182,"+251727402071","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",04-DEC-23,"Prepaid","Premium","Inactive"
1183,"+251739653905","Dereje Haile","Oromia","East","Adama",29-APR-24,"Prepaid","Business","Active"
1184,"+251745973055","Eleni Solomon","Amhara","North","Bahir Dar",19-NOV-22,"Prepaid","Student","Active"
1185,"+251755289825","Fasil Mengistu","Tigray","Central","Mekelle",29-NOV-25,"Prepaid","Basic","Active"
1186,"+251764924404","Genet Abebe","SNNPR","Gurage","Wolkite",30-AUG-24,"Prepaid","Standard","Active"
1187,"+251779379194","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",03-JUN-24,"Prepaid","Premium","Active"
1188,"+251784191074","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",14-DEC-24,"Prepaid","Business","Active"
1189,"+251791260685","Jemal Hussein","Oromia","East","Adama",17-MAY-23,"Prepaid","Student","Active"
1190,"+251701200826","Kalkidan Yohannes","Amhara","North","Bahir Dar",25-APR-24,"Postpaid","Basic","Active"
1191,"+251716202047","Liya Getahun","Tigray","Central","Mekelle",05-AUG-24,"Hybrid","Standard","Active"
1192,"+251722720445","Mulualem Assefa","SNNPR","Gurage","Wolkite",25-OCT-25,"Prepaid","Premium","Active"
1193,"+251736247461","Nardos Daniel","Dire Dawa","City","Dire Dawa",28-AUG-22,"Prepaid","Business","Active"
1194,"+251741214836","Omor Ahmed","Addis Ababa","Center","Addis Ababa CBD",17-JUN-24,"Prepaid","Student","Active"
1195,"+251754231893","Saba Mesfin","Oromia","East","Adama",10-MAY-25,"Prepaid","Basic","Active"
1196,"+251767334110","Tedros Kebede","Amhara","North","Bahir Dar",06-JAN-26,"Prepaid","Standard","Active"
1197,"+25177609256.","Urge Teshome","Tigray","Central","Mekelle",14-FEB-24,"Prepaid","Premium","Active"
1198,"+251786929017","Wendimu Michael","SNNPR","Gurage","Wolkite",30-JUL-23,"Prepaid","Business","Active"
1199,"+251795319731","Yordanos Worku","Dire Dawa","City","Dire Dawa",16-JUN-24,"Prepaid","Student","Active"
1200,"+251707970996","Alemayehu Bekele","Addis Ababa","Center","Addis Ababa CBD",06-NOV-23,"Postpaid","Basic","Suspended"
1201,"+251712610356","Biruk Tesfaye","Oromia","East","Adama",05-OCT-25,"Hybrid","Standard","Terminated"
1202,"+251724714928","Chaltu Girma","Amhara","North","Bahir Dar",16-AUG-23,"Prepaid","Premium","Inactive"
1203,"+251735562027","Dereje Haile","Tigray","Central","Mekelle",12-JUL-25,"Prepaid","Business","Active"
1204,"+251741773998","Eleni Solomon","SNNPR","Gurage","Wolkite",09-MAY-23,"Prepaid","Student","Active"
1205,"+251758421486","Fasil Mengistu","Dire Dawa","City","Dire Dawa",19-AUG-23,"Prepaid","Basic","Active"
1206,"+251768475398","Genet Abebe","Addis Ababa","Center","Addis Ababa CBD",22-NOV-25,"Prepaid","Standard","Active"
1207,"+251774623506","Habtamu Tadesse","Oromia","East","Adama",10-JAN-23,"Prepaid","Premium","Active"
1208,"+251786981457","Imani Mohammed","Amhara","North","Bahir Dar",25-APR-25,"Prepaid","Business","Active"
1209,"+251798830275","Jemal Hussein","Tigray","Central","Mekelle",21-JUL-25,"Prepaid","Student","Active"
1210,"+251709346389","Kalkidan Yohannes","SNNPR","Gurage","Wolkite",03-DEC-23,"Postpaid","Basic","Active"
1211,"+251713106184","Liya Getahun","Dire Dawa","City","Dire Dawa",21-SEP-23,"Hybrid","Standard","Active"
1212,"+25172836854.","Mulualem Assefa","Addis Ababa","Center","Addis Ababa CBD",13-AUG-24,"Prepaid","Premium","Active"
1213,"+251734116025","Nardos Daniel","Oromia","East","Adama",22-MAR-23,"Prepaid","Business","Active"
1214,"+251748919491","Omor Ahmed","Amhara","North","Bahir Dar",15-MAR-24,"Prepaid","Student","Active"
1215,"+25175776946.","Saba Mesfin","Tigray","Central","Mekelle",30-APR-23,"Prepaid","Basic","Active"
1216,"+25176545521.","Tedros Kebede","SNNPR","Gurage","Wolkite",01-DEC-23,"Prepaid","Standard","Active"
1217,"+251771519511","Urge Teshome","Dire Dawa","City","Dire Dawa",15-AUG-24,"Prepaid","Premium","Active"
1218,"+251788047393","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",11-MAR-23,"Prepaid","Business","Active"
1219,"+251794384898","Yordanos Worku","Oromia","East","Adama",18-FEB-24,"Prepaid","Student","Active"
1220,"+251701607116","Alemayehu Bekele","Amhara","North","Bahir Dar",11-MAR-24,"Postpaid","Basic","Suspended"
1221,"+251713261686","Biruk Tesfaye","Tigray","Central","Mekelle",03-DEC-25,"Hybrid","Standard","Terminated"
1222,"+251725047820","Chaltu Girma","SNNPR","Gurage","Wolkite",20-AUG-25,"Prepaid","Premium","Inactive"
1223,"+251739339279","Dereje Haile","Dire Dawa","City","Dire Dawa",26-JAN-24,"Prepaid","Business","Active"
1224,"+251747879853","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",02-NOV-25,"Prepaid","Student","Active"
1225,"+251753079264","Fasil Mengistu","Oromia","East","Adama",29-SEP-24,"Prepaid","Basic","Active"
1226,"+251766770569","Genet Abebe","Amhara","North","Bahir Dar",27-JUN-25,"Prepaid","Standard","Active"
1227,"+251778747821","Habtamu Tadesse","Tigray","Central","Mekelle",14-AUG-25,"Prepaid","Premium","Active"
1228,"+251789569806","Imani Mohammed","SNNPR","Gurage","Wolkite",25-NOV-24,"Prepaid","Business","Active"
1229,"+251791072566","Jemal Hussein","Dire Dawa","City","Dire Dawa",01-NOV-23,"Prepaid","Student","Active"
1230,"+251707718792","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",07-OCT-24,"Postpaid","Basic","Active"
1231,"+25171708767.","Liya Getahun","Oromia","East","Adama",20-MAY-23,"Hybrid","Standard","Active"
1232,"+251726103215","Mulualem Assefa","Amhara","North","Bahir Dar",04-JAN-26,"Prepaid","Premium","Active"
1233,"+251738959839","Nardos Daniel","Tigray","Central","Mekelle",30-OCT-24,"Prepaid","Business","Active"
1234,"+251741362126","Omor Ahmed","SNNPR","Gurage","Wolkite",09-SEP-25,"Prepaid","Student","Active"
1235,"+251755786340","Saba Mesfin","Dire Dawa","City","Dire Dawa",18-JUL-25,"Prepaid","Basic","Active"
1236,"+251762592109","Tedros Kebede","Addis Ababa","Center","Addis Ababa CBD",21-APR-23,"Prepaid","Standard","Active"
1237,"+251778307139","Urge Teshome","Oromia","East","Adama",05-FEB-24,"Prepaid","Premium","Active"
1238,"+251782741198","Wendimu Michael","Amhara","North","Bahir Dar",05-JUN-23,"Prepaid","Business","Active"
1239,"+251797622732","Yordanos Worku","Tigray","Central","Mekelle",03-AUG-25,"Prepaid","Student","Active"
1240,"+251705338612","Alemayehu Bekele","SNNPR","Gurage","Wolkite",23-JAN-25,"Postpaid","Basic","Suspended"
1241,"+251718128828","Biruk Tesfaye","Dire Dawa","City","Dire Dawa",17-JUL-24,"Hybrid","Standard","Terminated"
1242,"+251723124840","Chaltu Girma","Addis Ababa","Center","Addis Ababa CBD",13-NOV-25,"Prepaid","Premium","Inactive"
1243,"+25173969920.","Dereje Haile","Oromia","East","Adama",15-AUG-22,"Prepaid","Business","Active"
1244,"+25174597421.","Eleni Solomon","Amhara","North","Bahir Dar",23-JUN-23,"Prepaid","Student","Active"
1245,"+251759550173","Fasil Mengistu","Tigray","Central","Mekelle",27-JUL-24,"Prepaid","Basic","Active"
1246,"+251768103047","Genet Abebe","SNNPR","Gurage","Wolkite",03-MAY-24,"Prepaid","Standard","Active"
1247,"+251776813961","Habtamu Tadesse","Dire Dawa","City","Dire Dawa",29-MAR-25,"Prepaid","Premium","Active"
1248,"+251784609944","Imani Mohammed","Addis Ababa","Center","Addis Ababa CBD",07-MAY-23,"Prepaid","Business","Active"
1093,"+251736565156","Nardos Daniel","Oromia","East","Adama",23-OCT-22,"Prepaid","Business","Active"
1094,"+251743145489","Omor Ahmed","Amhara","North","Bahir Dar",07-APR-23,"Prepaid","Student","Active"
1095,"+251758609967","Saba Mesfin","Tigray","Central","Mekelle",21-MAY-25,"Prepaid","Basic","Active"
1096,"+251768414320","Tedros Kebede","SNNPR","Gurage","Wolkite",12-AUG-24,"Prepaid","Standard","Active"
1097,"+251773495148","Urge Teshome","Dire Dawa","City","Dire Dawa",24-NOV-22,"Prepaid","Premium","Active"
1098,"+251782457958","Wendimu Michael","Addis Ababa","Center","Addis Ababa CBD",06-AUG-22,"Prepaid","Business","Active"
1099,"+251794813306","Yordanos Worku","Oromia","East","Adama",05-OCT-23,"Prepaid","Student","Active"
1100,"+251708375155","Alemayehu Bekele","Amhara","North","Bahir Dar",04-DEC-22,"Postpaid","Basic","Suspended"
1101,"+251717465713","Biruk Tesfaye","Tigray","Central","Mekelle",27-JUL-25,"Hybrid","Standard","Terminated"
1102,"+251728674407","Chaltu Girma","SNNPR","Gurage","Wolkite",30-NOV-22,"Prepaid","Premium","Inactive"
1103,"+251731672182","Dereje Haile","Dire Dawa","City","Dire Dawa",24-NOV-24,"Prepaid","Business","Active"
1104,"+25174820211.","Eleni Solomon","Addis Ababa","Center","Addis Ababa CBD",12-NOV-24,"Prepaid","Student","Active"
1105,"+251755145343","Fasil Mengistu","Oromia","East","Adama",16-DEC-23,"Prepaid","Basic","Active"
1106,"+251769853578","Genet Abebe","Amhara","North","Bahir Dar",12-JUL-23,"Prepaid","Standard","Active"
1107,"+251773902633","Habtamu Tadesse","Tigray","Central","Mekelle",25-FEB-24,"Prepaid","Premium","Active"
1108,"+251786782249","Imani Mohammed","SNNPR","Gurage","Wolkite",31-DEC-25,"Prepaid","Business","Active"
1109,"+251799580383","Jemal Hussein","Dire Dawa","City","Dire Dawa",26-JUN-25,"Prepaid","Student","Active"
1110,"+251701009151","Kalkidan Yohannes","Addis Ababa","Center","Addis Ababa CBD",09-NOV-25,"Postpaid","Basic","Active"
1111,"+251716373326","Liya Getahun","Oromia","East","Adama",04-OCT-22,"Hybrid","Standard","Active"
